"id","latitude","longitude","brightness","scan","track","brightT31","frp","acqDate","acqTime","daynight","satellite","confidence","version","alertLevel","alertSent","source","createdAt"
"1063","33.4373","-88.57471","298.75","0.67","0.74","285.48","0.7","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.71"
"1064","33.43766","-88.57315","301.27","0.67","0.73","285.32","0.82","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.711"
"1065","33.44421","-88.5742","299.24","0.67","0.74","285.85","0.7","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.713"
"1066","33.91586","-83.47968","311.84","0.35","0.56","285.98","2.05","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.714"
"1067","33.91611","-83.48347","329.09","0.35","0.56","286.81","3.27","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.715"
"1068","34.07398","-88.98242","297.69","0.71","0.75","285.15","0.7","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.716"
"1069","34.07682","-88.9798","300.09","0.71","0.75","285.24","0.8","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.718"
"1070","34.07708","-88.98828","297.67","0.71","0.75","285.21","0.8","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.719"
"1071","34.28095","-83.57578","299.39","0.35","0.57","285.42","0.31","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.72"
"1072","34.37578","-79.88746","298.27","0.44","0.46","283.23","0.83","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.722"
"1073","34.63615","-87.0872","303.31","0.56","0.69","285.22","1.64","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.723"
"1074","34.64197","-87.08401","295.66","0.56","0.69","277.21","2.31","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.724"
"1075","34.64225","-87.09039","297.51","0.56","0.69","279.42","1.31","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.725"
"1076","34.64261","-87.08688","301.48","0.56","0.69","278.34","1.14","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.727"
"1077","34.7482","-77.469","306.8","0.5","0.41","288.98","1.16","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.728"
"1078","34.80649","-88.33073","301.03","0.66","0.73","286.82","1.57","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.729"
"1079","35.32978","-79.28858","297.75","0.42","0.45","284.54","0.47","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.731"
"1080","35.3747","-78.09862","305.27","0.55","0.42","289.31","1.29","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.732"
"1081","35.74089","-78.47822","296.68","0.38","0.43","286.31","0.28","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.733"
"1082","35.8357","-82.51559","301.08","0.32","0.54","282.91","0.69","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.735"
"1083","35.83914","-82.51562","299.83","0.32","0.54","283.24","0.49","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.736"
"1084","35.98057","-83.96065","304.85","0.38","0.59","286.7","0.89","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.737"
"1085","36.2467","-82.50879","297.92","0.32","0.55","283.63","0.27","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.739"
"1086","36.24966","-82.50768","297.39","0.32","0.55","284.16","0.35","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.74"
"1087","36.82618","-78.94597","332.62","0.42","0.45","285.33","3.3","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.741"
"1088","36.97414","-86.08417","296.96","0.51","0.66","286.09","0.52","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.742"
"1089","37.08457","-87.31349","300.97","0.6","0.71","286","0.73","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.744"
"1090","37.0912","-87.31324","298.61","0.6","0.71","286.23","0.73","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.745"
"1091","37.18124","-77.44999","306.67","0.53","0.42","288.61","1.74","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.746"
"1092","37.18139","-77.45125","307.04","0.53","0.42","288.17","1.32","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.748"
"1093","37.23602","-82.03707","301.89","0.62","0.54","285.23","0.96","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.749"
"1094","37.27414","-80.00237","298.75","0.48","0.48","284.48","0.52","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.751"
"1095","37.49139","-77.27668","299.24","0.53","0.42","285.36","0.41","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.752"
"1096","37.80416","-88.44353","299.45","0.7","0.75","286.66","1.11","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.753"
"1097","38.00543","-86.14611","307.33","0.53","0.67","287.73","1.69","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.754"
"1098","38.00803","-86.14706","298.7","0.53","0.67","288.25","1.69","2025-10-05","644","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.756"
"1099","25.14628","-76.15391","310.24","0.39","0.36","291.12","0.93","2025-10-05","646","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.757"
"1100","25.86057","-80.3473","309.66","0.55","0.43","290.8","1.99","2025-10-05","646","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.758"
"1101","26.28196","-80.15405","308.03","0.55","0.42","289.75","1.55","2025-10-05","646","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.76"
"1102","27.33783","-80.69476","301.66","0.4","0.44","281.12","0.63","2025-10-05","646","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.761"
"1103","30.75379","-81.83088","301.21","0.51","0.5","285.66","0.65","2025-10-05","646","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.762"
"1104","22.18683","-80.52982","306.6","0.51","0.41","290.57","1.08","2025-10-05","648","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.763"
"1105","23.14107","-81.71832","307.05","0.41","0.45","289.17","0.91","2025-10-05","648","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.765"
"1106","45.83392","-73.2489","297.6","0.76","0.77","283.1","1.22","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.766"
"1107","45.83767","-73.25153","303.97","0.76","0.77","283.44","2.42","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.768"
"1108","46.19414","-78.62846","309.99","0.44","0.62","286.51","1.56","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.769"
"1109","46.28159","-76.16738","303.47","0.56","0.69","284.37","0.82","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.77"
"1110","46.28432","-76.16663","297.83","0.56","0.69","284.32","0.5","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.772"
"1111","46.57593","-80.79385","302.52","0.35","0.56","285.97","0.79","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.773"
"1112","48.25042","-79.02367","328.3","0.37","0.58","286.37","1.61","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.774"
"1113","48.25182","-79.02832","297.78","0.37","0.58","286.05","1.61","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.775"
"1114","48.25539","-79.02041","312.3","0.37","0.58","286.68","1.61","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.777"
"1115","50.11438","-85.43725","298.67","0.54","0.42","277.96","0.37","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.778"
"1116","53.55367","-113.35931","301.71","0.71","0.75","272.76","1.74","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.779"
"1117","53.55927","-113.36032","296.64","0.71","0.75","271","2.13","2025-10-05","820","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.781"
"1118","39.19798","-84.47157","305.63","0.38","0.58","287.82","0.81","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.782"
"1119","39.46939","-84.388","307.16","0.37","0.58","288.54","0.71","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.783"
"1120","39.47281","-84.40062","300.54","0.37","0.58","289.95","1.05","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.785"
"1121","39.47855","-84.37909","307.03","0.37","0.58","287.57","0.74","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.786"
"1122","39.47968","-84.3833","300.19","0.37","0.58","288.66","0.74","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.787"
"1123","39.48053","-84.37865","314.02","0.37","0.58","287.95","0.82","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.789"
"1124","39.48141","-84.36829","299.7","0.37","0.58","288.73","0.8","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.79"
"1125","39.48168","-84.38284","301.36","0.37","0.58","289.3","0.82","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.792"
"1126","39.48542","-84.36172","299.38","0.37","0.58","288.54","1.15","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.793"
"1127","39.48656","-84.36595","301.55","0.37","0.58","288.17","0.8","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.794"
"1128","39.48735","-84.36139","299.29","0.37","0.58","288.22","0.64","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.795"
"1129","39.97355","-86.84119","310.01","0.55","0.51","287.09","1.81","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.797"
"1130","39.97656","-86.83308","301.58","0.55","0.51","290.29","2.71","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.798"
"1131","39.97808","-86.83929","315.13","0.55","0.51","289.48","1.81","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.799"
"1132","40.31186","-80.61289","314.99","0.54","0.68","285.98","3.1","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.8"
"1133","40.31284","-80.60814","315.93","0.54","0.68","286.96","2.26","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.802"
"1134","40.39406","-79.85915","329.74","0.58","0.7","287.47","4.94","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.803"
"1135","40.71909","-84.12605","301.89","0.36","0.57","290.51","1.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.804"
"1136","40.75199","-81.4421","307.62","0.48","0.65","285.54","1.37","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.806"
"1137","40.75597","-81.43365","299.16","0.48","0.65","285.09","0.47","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.807"
"1138","40.88936","-77.71336","295.75","0.71","0.75","283.36","1.28","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.808"
"1139","40.8948","-86.69696","301.89","0.53","0.5","287.28","0.55","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.81"
"1140","40.93146","-88.6524","296.85","0.42","0.45","286.17","0.27","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.811"
"1141","41.11971","-85.356","303.92","0.6","0.53","287.95","2.3","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.812"
"1142","41.13425","-80.6925","299.92","0.51","0.66","285.12","0.57","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.814"
"1143","41.13449","-80.69209","299.88","0.51","0.66","285.49","1.13","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.815"
"1144","41.18044","-87.86069","327.04","0.46","0.47","289.65","2.14","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.816"
"1145","41.22192","-83.21277","302.21","0.38","0.59","286.81","1.14","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.818"
"1146","41.22705","-83.21011","308.28","0.38","0.59","288.51","1.14","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.819"
"1147","41.36638","-84.92631","320.95","0.63","0.54","286.97","3.13","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.82"
"1148","41.36925","-84.91687","305.97","0.63","0.54","288.64","2.17","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.821"
"1149","41.36983","-91.11537","298.61","0.49","0.4","286.7","0.73","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.823"
"1150","41.41192","-88.18383","300.74","0.43","0.46","290.34","1.03","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.824"
"1151","41.4524","-81.67734","328.41","0.45","0.63","288.79","2.36","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.825"
"1152","41.45308","-81.67747","333.02","0.45","0.63","289.85","3.73","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.826"
"1153","41.45388","-81.68233","301.21","0.45","0.63","287.02","2.36","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.828"
"1154","41.45936","-81.67948","316.89","0.45","0.63","288.71","1.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.829"
"1155","41.46049","-83.3689","297.76","0.37","0.58","287.4","0.91","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.83"
"1156","41.46482","-81.67661","313.13","0.45","0.63","289.14","1.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.831"
"1157","41.46558","-83.36635","309.45","0.37","0.58","288.18","0.91","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.833"
"1158","41.46674","-83.3706","306.66","0.37","0.58","287.79","0.91","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.834"
"1159","41.46862","-83.3681","325.39","0.37","0.58","289.78","2.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.836"
"1160","41.47812","-90.83192","340.24","0.5","0.41","289.33","6.67","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.837"
"1161","41.47829","-90.83341","332.77","0.5","0.41","289.09","8.51","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.838"
"1162","41.48058","-90.82475","307.13","0.5","0.41","289.8","1.28","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.839"
"1163","41.48424","-90.82342","305.72","0.5","0.41","289.87","1.28","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.841"
"1164","41.56635","-84.04794","345.6","0.34","0.56","289.97","4.64","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.871"
"1165","41.56849","-84.05581","315.79","0.34","0.56","289.18","3.62","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.873"
"1166","41.61232","-87.33011","311.01","0.47","0.48","290.5","1.94","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.874"
"1167","41.61657","-87.32832","323.2","0.47","0.48","291.79","4.52","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.875"
"1168","41.61788","-87.33381","338.56","0.47","0.48","293.22","4.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.877"
"1169","41.62181","-87.35026","301.36","0.47","0.48","290","1.47","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.878"
"1170","41.62212","-87.33199","313.11","0.47","0.48","292.04","4.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.879"
"1171","41.62506","-87.1471","306.43","0.48","0.48","290.93","0.71","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.881"
"1172","41.62573","-87.36668","313.47","0.47","0.48","290","1.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.882"
"1173","41.62703","-87.37215","312.23","0.47","0.48","289.85","1.89","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.883"
"1174","41.63206","-83.50583","301.98","0.36","0.57","289.74","1.07","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.885"
"1175","41.63363","-87.14344","311.3","0.48","0.48","290.39","1.75","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.886"
"1176","41.63526","-87.13041","319.89","0.48","0.48","290.95","4.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.887"
"1177","41.63659","-87.13602","347.48","0.48","0.48","293.3","4.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.888"
"1178","41.63792","-87.14161","329.04","0.48","0.48","292.8","8.42","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.89"
"1179","41.64037","-87.40859","321.19","0.47","0.48","291.73","3.55","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.891"
"1180","41.64086","-87.13415","321.97","0.48","0.48","291.91","4.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.892"
"1181","41.64219","-87.13974","342.44","0.48","0.48","294.61","8.42","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.894"
"1182","41.64475","-88.05511","302.02","0.44","0.46","291.57","1.08","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.895"
"1183","41.64574","-88.05621","301.69","0.44","0.46","291.63","1.2","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.896"
"1184","41.64646","-87.13786","305.77","0.48","0.48","291.22","1.51","2025-10-05","822","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-05 17:41:38.898"
